num_people,has_children,has_elderly,has_pregnant,has_disabled,medical_emergency,water_level_cm,disaster_type_encoded,road_blocked,distance_to_nearest_shelter_km,people_visible_in_image,severity_estimate_encoded,priority_score
5,0,0,0,0,0,246,4,0,14.479519479307505,1,0,60.44581428447942
6,0,0,0,0,0,44,2,1,7.291941215999224,4,1,75.23332536673202
7,0,0,0,1,1,142,4,0,8.324932754745488,3,0,97.26737611604443
3,1,0,0,0,0,16,1,1,12.349531891219131,3,1,69.17676786780129
3,0,0,0,0,0,142,5,1,10.525133814955119,3,2,68.97541459561353
5,0,1,0,0,0,4,3,0,2.824049392844855,4,0,60.11964028215611
6,0,0,0,0,0,213,1,1,6.032803806140348,3,0,76.64600982713868
9,1,0,0,0,0,173,2,1,13.944473451939697,2,1,91.69559702566588
5,1,1,0,0,0,10,3,0,2.2772944350624633,3,0,79.25792549936506
1,0,0,0,0,0,191,4,0,3.219409972993366,3,2,72.53116833649945
4,1,0,0,0,0,91,3,0,6.0698346246237636,5,2,83.80172469810506
5,0,0,0,0,1,141,5,0,14.104124578214943,1,0,63.698487993295934
5,1,1,0,0,0,38,2,0,1.7958903100984662,4,0,82.16495440258473
7,0,0,0,0,0,194,4,0,10.126841263726615,4,2,86.55266115927667
4,0,0,1,0,0,182,0,0,2.0686256062897788,3,2,95.61644692454925
1,1,0,0,0,0,243,1,0,7.915065430198425,5,0,67.7126543616369
5,0,1,0,0,0,41,5,1,8.094796347277976,0,0,47.705578919013895
7,1,0,0,0,0,202,5,1,0.7351289873594983,1,1,84.39447280228376
6,0,1,0,0,0,93,1,1,14.316355082496436,3,0,79.33643610252145
5,0,0,0,1,0,229,2,0,12.118677190514187,0,2,96.23157039993748
4,0,1,0,0,0,4,2,0,4.612527602741213,2,1,62.24438748691382
2,0,0,0,0,1,51,5,0,2.0463019479650564,5,1,68.81814970456007
4,0,0,0,0,0,149,1,1,5.249838024058326,5,0,71.31142399925821
3,0,1,1,1,0,204,3,0,13.42472053903908,1,1,100.0
1,0,0,0,0,0,43,0,0,2.07698559296517,5,0,38.485956057769705
8,0,0,0,0,0,242,0,1,5.304824765039162,4,0,76.57651868947858
5,1,0,0,0,0,114,2,0,7.465135927505953,0,1,75.54834280839988
4,1,0,0,0,0,212,2,1,0.5899763201211801,3,0,93.96331722515812
8,0,0,1,0,0,186,3,1,4.093702318504394,0,1,90.51700995617317
7,1,0,0,0,0,228,2,0,8.974945014158996,4,2,100.0
2,0,0,1,0,0,152,0,1,4.927072260116199,2,0,67.77088328824192
1,0,0,0,0,1,126,1,0,13.070829061263563,0,0,70.05605212939732
4,1,0,0,0,1,115,5,1,14.057804738916309,3,0,89.27245237102684
8,1,0,0,0,0,148,0,0,6.678988695200884,0,0,56.36519757203697
2,0,0,0,1,0,219,3,1,8.027105083701711,5,1,91.06297104013115
3,1,0,0,0,0,191,1,1,9.499043197834046,2,1,81.3834559313721
1,0,0,1,0,0,232,1,0,10.001570994812369,0,2,81.76631054373942
1,1,1,0,0,0,67,5,1,1.0425433715672205,2,1,74.91580123635845
3,0,0,0,0,0,220,0,1,0.8998235109657767,2,0,60.28670074981919
5,0,1,0,0,1,46,1,1,12.997256346291534,1,0,87.98575124990151
3,0,1,0,0,0,126,1,1,3.376093497211063,1,0,72.6901108863567
1,0,1,0,0,1,34,2,1,8.803171993862742,3,0,86.74403147346352
1,0,0,0,0,1,214,1,0,9.407610036252768,3,0,81.86636833417839
8,1,1,0,0,0,6,3,1,2.550517733263587,3,0,78.70012997950725
2,0,1,0,0,0,183,1,1,11.447789738867781,2,2,96.22106679234436
3,0,0,0,0,0,115,2,1,13.002589712635297,2,0,57.27841280233143
2,0,0,0,0,0,51,4,1,4.352127451633699,1,1,58.9236731262277
3,0,0,0,0,0,109,4,0,13.179818695759215,5,0,56.293555743408284
7,0,0,0,0,0,45,3,0,1.3074538145920123,2,0,53.14983346130942
1,0,0,0,0,0,136,5,0,12.026912500487828,1,0,34.62201677150307
8,0,0,0,0,0,185,5,0,9.637656298061032,0,0,50.02986552962942
2,0,0,0,0,0,22,3,0,8.788350761841228,3,0,39.27881848711991
3,0,0,0,0,0,130,1,1,3.528977897891728,3,1,75.37758612857623
9,1,0,0,0,0,126,1,0,5.491442861421775,4,1,88.13667121637744
7,1,0,0,0,0,188,4,0,13.663535325626118,5,1,89.12960961768157
4,0,1,0,0,1,8,4,0,7.0395421877436855,1,2,93.15956248031769
5,0,0,0,0,0,52,0,0,8.95626325700565,4,2,60.931465560672336
2,0,0,1,0,0,195,4,0,14.044187838660726,3,1,79.80869047614848
8,0,0,0,0,0,176,4,1,7.050677760816307,4,0,71.38179848940838
4,0,0,0,0,0,216,3,0,5.88521165206179,0,2,69.56876107369314
9,0,0,0,0,0,197,0,0,13.408711454617,4,2,80.10336481038247
5,0,1,0,0,0,47,5,1,13.672230522133605,0,1,64.30933696415994
9,0,0,0,0,0,122,0,0,5.384110063599629,3,1,64.78239281327787
4,0,1,1,1,0,81,1,1,8.920646269998082,2,0,95.17420720409436
5,1,0,0,0,1,108,1,1,14.459543815215246,1,1,100.0
9,1,0,0,0,0,6,0,0,0.9265133575770047,4,2,78.0293204625714
8,0,0,0,0,0,98,0,0,0.6930560508566991,5,1,67.38943453710797
3,0,1,0,0,0,30,1,0,7.797049582147813,0,1,57.263149316490434
1,1,0,0,0,1,101,3,0,4.439478140036168,5,0,85.697550283192
3,1,0,0,0,0,55,3,0,8.769563285518839,3,0,52.53658032779053
4,0,1,1,0,1,223,3,0,10.89200075871056,5,1,100.0
2,0,0,0,0,0,98,3,0,1.1292076290624884,5,0,51.17595124425101
1,0,0,0,0,0,188,1,1,13.247275389452703,3,1,73.89502389079769
7,0,1,1,0,0,219,2,0,4.225616318430644,2,1,100.0
8,0,0,0,0,0,235,4,1,5.782077484484893,5,0,77.04732709134353
7,0,0,0,0,0,4,4,1,5.121847604264349,5,0,58.60080873073902
5,0,0,0,0,1,29,4,0,12.613539385529062,5,2,89.55408084880538
1,0,0,0,0,0,21,4,0,2.642717782415302,3,0,40.926746328942784
7,1,0,0,0,0,144,1,0,0.5272309528435443,5,0,83.00178377297573
7,0,0,0,0,0,137,2,1,14.579844014616516,3,1,82.29982051544955
9,0,0,0,0,0,198,1,0,14.71142388079445,2,2,84.74904533227796
3,0,0,0,0,0,195,2,1,3.939623165214769,3,2,90.78577710186026
9,0,1,0,0,0,169,1,1,0.23935426305340435,5,1,100.0
1,1,1,0,0,0,26,0,1,9.724164822680672,0,0,48.31136752375559
1,0,0,0,0,0,126,2,0,9.762102913195065,5,2,77.54942703858146
4,0,0,0,1,0,134,4,0,14.11131504553923,4,1,80.1375317473822
9,1,1,0,0,1,22,2,0,4.547210610064147,4,1,100.0
6,0,0,0,0,0,74,5,0,2.923612250657663,0,0,43.089238025555595
3,1,0,0,0,1,116,3,0,9.284096973027562,4,0,83.89797493250614
1,0,1,0,0,0,135,2,1,8.498698876820598,5,0,76.04719978009803
4,0,1,0,0,0,7,5,1,10.794278226228583,3,0,54.04275176129219
9,0,0,0,0,0,100,3,0,13.288398309027638,5,0,54.526931119020034
3,0,0,0,0,0,4,5,0,8.440203293451843,4,2,53.4722039553541
9,1,0,0,0,1,198,3,0,2.3361213709274975,4,0,100.0
7,1,0,0,0,0,85,0,1,9.012121256088479,3,0,69.43783965909535
4,0,0,0,0,0,227,2,0,5.674113354725744,4,0,69.10604972318625
3,0,0,0,0,0,129,5,0,6.845751926275643,3,1,56.87017499675726
5,1,0,0,0,0,215,0,0,14.396317424248574,2,2,83.61942231871843
5,1,1,0,0,1,178,4,1,8.36871110821381,5,1,100.0
3,0,1,0,1,0,193,2,0,2.3297426672962422,2,2,100.0
9,0,0,0,0,0,239,1,0,6.703063246155289,4,2,92.87178283362371
4,0,1,0,0,0,11,1,0,3.503614488980828,2,2,73.69057931166303
5,1,1,1,0,1,46,1,0,2.1186891655606575,4,0,100.0
4,0,0,0,0,0,233,5,0,10.712288273791991,2,0,47.76227336327004
5,0,0,0,0,0,182,5,1,9.46567913016961,4,0,67.19388033957812
7,1,0,1,1,0,25,3,1,7.517054111114649,1,0,86.28931525631434
9,0,0,0,0,0,101,1,0,6.406250607283609,5,1,74.14165573657044
7,0,0,1,1,1,119,4,1,4.901044189231084,0,0,100.0
5,0,0,0,0,1,172,5,0,1.4113298120556839,5,1,93.88934476849053
7,0,0,0,0,0,189,2,1,4.559117748199882,2,0,70.98490404711268
5,0,0,0,0,0,69,5,1,12.592079882130609,3,0,53.578202694536586
3,0,1,1,0,0,214,2,0,11.776763379350948,0,0,82.93314325195259
7,0,0,0,1,0,1,5,0,14.587534086724496,4,2,66.87909141427077
2,0,0,0,0,0,25,3,0,9.875399970752476,0,1,34.8224339710651
9,1,0,0,0,0,13,3,1,8.349232387769055,3,2,83.15922363008036
1,1,0,0,0,0,81,3,1,4.511062800318763,3,2,80.09706413774315
6,0,1,0,0,0,101,4,0,1.2452176134520465,5,0,73.8325098736922
7,0,0,0,1,0,184,5,1,9.308473243444103,4,0,83.07757366937064
8,0,0,1,0,0,31,2,1,7.373616655969003,5,1,87.404489685278
9,0,1,0,0,1,61,5,0,11.410210249624399,2,1,87.73687697924183
2,0,0,0,0,0,114,0,0,6.236683133392977,2,0,44.21855163483164
2,0,0,0,0,0,249,3,0,14.784715232179114,1,0,51.87339539850161
5,0,0,1,0,0,205,1,1,6.024419617465164,5,1,100.0
5,0,1,1,0,0,29,0,1,5.062767360182553,3,0,77.219333941392
6,0,0,0,0,0,140,0,1,13.077697013583649,1,2,79.73838526799297
3,0,0,0,0,0,167,3,1,5.993045702982133,3,1,72.2139480494354
8,0,0,0,1,0,30,1,0,13.076370054898135,1,0,54.47110230033617
1,0,0,0,0,0,36,3,0,0.5075788557953684,5,0,44.83258445691172
6,0,1,0,0,1,172,3,1,10.419640334877258,2,1,100.0
4,1,0,0,1,0,101,1,1,1.17060781513655,3,1,95.28270649012926
1,1,0,0,0,1,127,0,1,2.308663699965783,5,1,100.0
7,0,0,0,1,0,85,0,0,10.53111779605691,5,1,76.8843890567275
9,0,1,0,1,0,58,5,1,4.416877784081518,2,1,82.47442217689645
4,0,0,0,0,0,27,1,0,3.2354576790630523,0,0,43.832297436783776
4,0,1,0,0,0,121,0,0,12.042739450677228,2,2,75.85631650054202
6,0,1,0,0,0,60,4,0,14.199078276188086,3,0,62.56966898315954
3,1,0,1,0,0,146,3,1,3.56247166322069,0,0,85.07946725824998
6,0,0,0,0,0,170,4,0,4.82621974791171,1,0,62.91448063847311
7,1,0,0,0,0,186,4,1,10.739692259495511,4,0,85.70087106222024
3,0,1,0,0,0,15,5,1,12.247863771282555,3,0,47.34436899557385
7,0,0,0,0,0,68,5,0,14.98751827487666,4,1,54.56695316365152
3,1,0,0,0,0,43,5,0,4.173223776478628,4,0,51.158051514827946
2,0,1,0,0,0,112,4,0,8.393616972427454,0,2,67.24021417204303
4,0,0,0,0,0,193,2,0,2.0968822276750902,1,1,74.1823852695964
8,0,0,0,0,0,137,2,0,5.029517565967611,2,0,62.89548225400812
9,0,0,0,0,0,174,4,1,0.7700317112465824,0,0,69.58836618454842
7,1,0,0,0,0,18,3,0,3.241494288261623,1,0,54.5323137302543
1,0,1,0,0,0,83,4,0,7.647520154090427,2,0,51.36797689632385
3,1,0,0,0,0,92,4,0,2.5400109304209404,2,0,60.82542611588486
9,1,0,0,0,0,216,5,0,13.351811321571876,1,0,66.89982076767387
1,1,1,0,0,0,208,5,1,10.683604270301755,2,0,74.625397242201
9,0,0,0,0,1,178,5,0,0.5132664378375233,3,0,84.83200857046353
8,0,1,0,0,0,242,2,1,13.162853180305685,3,0,87.22726953919735
1,1,1,0,0,0,140,4,0,14.662082813512486,0,2,79.13670305122234
6,0,0,0,0,0,190,3,0,7.5777373895283535,2,0,61.24394081964761
5,0,0,0,0,0,236,3,0,4.7876990954887075,2,1,69.14265581862959
6,0,0,0,0,0,143,5,1,4.025620296060735,1,0,60.696146089307746
5,0,0,0,0,0,245,5,0,1.4025504638563753,3,0,62.86911694682101
6,0,0,0,0,1,180,4,0,7.424979733228561,4,1,97.71364639502636
5,0,0,0,1,0,162,3,1,0.8470863293307671,0,0,76.30491266902567
5,0,0,1,0,0,99,4,0,7.607174150780024,5,0,78.26427364677814
4,1,1,0,0,0,186,2,0,3.862971766803887,3,1,93.22368998489085
3,0,0,0,0,1,38,4,0,7.198836138114935,1,0,69.1322818689205
3,1,0,0,0,0,66,5,0,6.333923482532361,0,0,40.35362458290404
4,0,0,0,0,0,72,0,1,4.646202354864088,4,0,54.05534857778723
9,1,1,0,0,0,231,2,0,6.784709768798426,5,0,98.46033800885351
2,0,0,0,0,0,188,3,0,7.16310494976022,0,0,49.741181986425495
9,1,1,0,0,0,49,3,1,12.522007247471056,3,2,96.583779332604
1,0,0,0,0,1,52,5,1,10.020171817140826,4,1,73.40969269472019
1,1,0,0,0,0,45,5,0,6.554033305452144,5,1,51.99123512932381
5,0,0,0,1,0,51,2,1,13.588104869878471,1,1,79.3700704570932
6,1,0,0,0,1,123,5,0,11.360537569899291,0,1,88.66310417766324
6,1,0,0,0,0,156,0,1,1.2281817669135178,3,1,86.6090955435298
3,0,0,1,0,0,4,2,0,2.390812856061766,1,1,67.93797871596153
7,0,0,0,0,0,194,5,0,1.3168514658020618,4,0,64.49425110520981
9,1,1,0,0,0,73,1,0,4.8510640607067845,0,0,75.08407319526704
8,0,0,0,0,0,94,0,1,6.591134649967284,2,2,78.68962109148225
6,1,1,1,0,1,74,2,0,7.613264249122127,3,2,100.0
8,0,0,0,0,0,208,1,0,12.786041760582007,3,0,65.52967406777918
5,0,0,0,0,0,167,4,1,0.3675486581684123,2,1,78.7828247022401
8,1,0,1,0,0,232,0,1,6.48149724560234,1,1,100.0
4,0,0,0,0,0,199,4,1,6.223875767864233,3,0,71.60030904464452
8,1,0,0,0,0,115,1,1,14.217391456223602,1,2,92.83325182527223
2,0,0,0,0,0,129,3,1,3.691450072600474,4,1,72.76950515831108
5,0,0,0,0,0,67,3,0,1.9238465973914876,2,1,60.41458757566459
9,0,0,0,1,0,189,5,0,2.2196771615412425,1,0,67.33099562975923
4,0,0,1,0,0,79,3,0,7.850126586524651,4,0,63.009810930978425
6,0,1,0,0,0,232,4,1,5.924466672231449,0,0,77.87133263351092
1,0,0,0,0,0,185,0,0,11.336716222623442,3,0,48.44008099821181
9,0,0,0,0,0,104,4,0,4.915417345087788,2,0,55.078263211363314
1,0,0,0,0,0,212,4,1,2.0066301048350867,0,2,79.81938806950292
5,1,0,0,0,0,68,3,0,5.8644492668434065,0,1,61.82230558160196
4,0,0,0,0,0,185,4,0,13.25723069810607,0,0,52.99892082218206
3,0,0,0,0,0,162,1,1,6.142345645973834,1,0,62.46520947913088
6,0,0,0,0,0,141,2,0,12.521053064879704,3,1,82.19242440480272
2,0,0,0,0,0,142,2,1,5.635798279218357,2,0,59.46079515674181
3,1,0,0,1,0,133,2,0,4.292645796355175,5,2,100.0
5,0,0,0,0,0,15,5,0,11.64545467558965,5,1,48.69430386509434
9,0,0,0,0,0,86,3,1,3.217594462303512,3,2,88.04042490492672
2,0,1,0,0,0,123,3,0,3.5542775219301914,3,0,57.428778657560144
8,0,0,0,0,0,222,2,0,0.8422112873318989,3,1,88.68760519996053
2,1,0,0,0,0,233,0,1,2.8989010981017174,4,0,75.21577629639091
5,0,1,0,1,0,173,5,0,5.744349364785999,4,1,84.93370984681764
7,1,1,0,0,0,190,2,0,6.053633210852066,4,0,94.56936420170416
8,0,0,0,0,0,139,4,0,6.367358495280442,4,1,75.26308773297735
1,0,0,0,0,0,40,2,0,7.247424898907078,3,0,45.63922487810589
6,1,1,0,0,0,118,2,0,8.621468174811348,3,0,82.77845960739475
1,0,0,0,0,0,18,0,1,2.9224924664723124,5,0,53.62264050491864
2,0,1,0,1,0,75,3,0,9.24776832783338,2,0,67.71437501053549
1,0,0,0,0,0,108,3,0,5.114663353292399,5,1,59.75706551839096
5,0,0,0,0,0,118,4,0,11.036759953573013,5,2,75.35160521032425
9,0,0,0,0,1,204,2,0,8.40234630777613,2,1,100.0
6,0,0,0,0,0,112,1,0,8.35860253988778,2,0,57.213799166022184
1,0,1,0,0,1,1,4,0,10.31375613003381,5,0,72.311960548305
1,0,1,0,0,0,19,3,1,5.061982965208153,5,0,55.39064951784299
2,0,0,1,0,0,118,0,0,6.495570814365983,5,0,61.921014237346355
9,0,0,0,0,0,94,3,0,8.785178239649941,2,2,66.04085608040299
3,0,1,0,0,0,136,3,0,6.381178745684311,2,0,53.42551119151603
1,0,0,0,0,0,20,0,1,6.719436369062924,4,2,62.18155769124505
5,1,0,0,0,1,7,2,1,4.160057384556743,3,1,100.0
7,0,0,0,0,0,166,2,1,4.382036891222979,2,1,81.7557031924694
6,1,0,0,0,0,164,3,0,10.514465364371313,1,2,85.7598789534831
1,0,1,0,0,0,28,4,0,0.16378901619940553,2,0,49.162632944800166
5,0,0,0,0,1,210,1,0,1.5198272909042438,2,0,93.85833843373052
5,0,0,0,0,0,34,4,0,14.237267353617135,3,2,65.36887402356892
6,0,1,0,0,0,236,5,1,2.886569419758802,5,1,90.25619325485533
3,0,0,0,1,0,37,4,0,6.330001288935622,4,0,59.972331125122544
5,0,0,1,0,0,89,3,1,12.76030852823273,0,0,61.5376501867063
7,0,0,0,0,0,202,3,1,0.10152535063511857,5,1,92.0946054921875
5,1,0,0,1,0,227,1,0,13.885169923115662,5,0,89.08824223460208
5,0,0,0,0,0,162,1,1,0.896980496055893,3,2,94.98305107743525
5,0,0,0,0,0,67,1,0,2.64594883790776,4,0,61.35855496947643
3,1,0,0,0,0,130,3,0,0.5336427956528998,1,1,68.17415804511282
1,0,0,0,0,0,108,3,0,7.840848688895517,0,1,46.27504417501844
5,0,0,0,0,1,110,4,0,14.152105220273985,4,1,90.23821807210314
9,0,0,0,0,1,11,3,0,12.601645512751144,5,0,80.93542271231675
1,1,0,1,0,0,31,5,0,9.632253339343714,4,2,75.39994018990424
3,1,0,0,0,0,174,2,1,2.8637806998465956,3,1,91.94653889461708
4,0,0,1,0,0,62,2,0,13.056996768052064,4,1,78.94053440017318
1,0,0,0,0,0,153,1,1,11.346153327937113,2,0,60.8586763793774
1,1,1,1,0,0,42,3,1,4.076031676857499,4,0,81.7480909058219
8,0,1,0,1,0,106,5,1,12.095828534598265,0,0,74.97999310504036
2,0,0,0,0,0,204,2,0,13.169554936674547,4,0,60.722994961662515
8,0,1,0,0,0,171,4,0,10.503567585202102,1,1,76.6148625129008
7,0,0,0,1,0,37,0,1,1.5957238494608705,2,0,68.01460379080338
2,0,1,0,1,0,28,4,1,14.765277965614022,0,1,76.4426832032844
6,0,0,0,0,0,54,0,0,1.2324147355931958,0,0,43.63380667931396
6,0,0,0,0,0,51,5,1,9.851662423438482,5,0,54.00305286855978
3,0,0,0,0,0,114,4,0,1.7468263025663644,3,2,75.93228218595318
2,1,0,0,0,0,18,2,1,13.590659043450245,3,2,80.76805074376436
1,0,1,0,0,0,34,3,0,5.3146674829934435,2,2,67.28266930562714
6,0,0,0,1,0,47,0,0,7.721395033578306,0,2,67.96320798114691
5,0,0,0,0,0,232,3,0,2.763547607023758,5,1,76.00020472576037
9,0,0,0,0,0,218,5,0,8.243776627768753,1,2,74.69323167051931
1,0,0,1,0,0,109,3,0,14.08871458806094,4,1,70.75546647259839
7,0,0,0,0,0,187,2,1,13.534332752434036,4,2,99.31041537537772
5,1,0,0,1,0,30,5,0,1.0520492110133148,4,0,67.21350803516371
5,1,1,0,0,0,2,1,0,5.736051746467626,3,2,89.65163832585088
2,0,0,0,0,0,162,1,1,4.084727309328278,0,1,65.41757951738407
3,0,0,0,0,1,87,0,1,7.272286008985024,0,0,72.38297383021444
7,0,1,0,0,0,51,2,0,12.522564518792539,1,0,65.25184826702667
6,1,0,0,0,0,70,3,1,11.108891606176517,3,2,87.97147531367142
2,1,0,0,0,1,50,4,0,5.225275063241326,1,1,81.8039597389413
6,0,0,0,1,0,55,4,0,5.801720860476735,0,2,82.26547524461321
2,0,1,0,0,0,98,5,1,9.848399380922778,4,0,63.03437265193029
2,1,0,0,0,0,20,0,1,2.993955015606453,3,0,54.94637612243234
2,0,1,0,0,0,128,0,0,1.630647500152921,3,0,55.335954088496635
3,0,1,0,0,0,107,0,0,3.714568116742742,3,1,67.3251791404071
2,0,0,0,0,0,52,2,0,1.9480832271512043,5,1,61.72471568472602
4,0,0,0,0,0,5,4,0,5.344565224385162,5,1,59.97601734614803
9,1,0,0,0,0,230,5,1,14.06973018248545,4,0,77.8481634153877
6,1,0,0,0,0,225,2,1,1.892462192775,5,0,94.26988096440915
1,0,1,0,0,0,81,5,1,12.292999939775095,3,0,52.19827933116399
8,0,1,0,0,0,189,2,0,8.066255668428475,5,2,100.0
7,0,0,0,0,1,216,3,0,9.530255839861876,5,0,89.28969356977288
3,0,0,0,0,0,78,2,0,2.6342272834694214,2,0,55.260718429259626
1,0,0,0,0,0,46,2,0,2.355462340931228,3,0,47.81816237808229
5,0,0,0,0,0,95,3,1,2.5248807844959775,5,2,85.33010907633656
4,0,0,0,0,0,105,1,0,10.039236858237043,4,0,59.316219428534986
8,0,0,0,0,0,240,3,0,11.242045174451762,5,0,65.75978847134937
1,0,0,0,1,0,177,0,1,13.811649673042833,5,1,78.89595344384146
1,0,0,0,0,0,81,1,1,6.033066054740319,3,2,74.70861247737143
4,0,0,0,0,0,30,4,0,6.9833438230920875,5,1,62.13712325088364
8,0,1,0,0,1,191,5,1,7.096965738337605,2,0,100.0
5,1,1,0,0,0,156,2,0,4.12147875151985,2,1,93.34738966314342
2,0,0,0,0,0,142,1,1,4.99066655419555,5,2,85.9926124209098
6,0,0,1,1,0,57,4,0,12.717621517543666,3,1,86.7640867953015
5,1,0,0,1,0,22,3,0,5.2214605503302325,0,0,61.09228850985379
2,1,0,0,0,0,165,3,1,13.049531918659929,0,0,61.73014799481157
3,0,0,0,0,1,40,0,0,4.648488901097491,1,2,82.42461152076983
9,1,0,0,0,0,202,0,0,5.164259121885489,2,1,79.34782774180134
7,0,0,0,0,0,14,1,0,8.448184989505778,0,1,57.040353759530504
7,0,0,0,0,0,86,5,0,1.6365900224340653,1,0,46.706775421207865
6,0,0,0,0,1,2,2,1,13.838727780776514,0,1,85.63827737750644
8,0,0,0,1,0,210,3,0,12.323957595713937,3,0,77.16581313926092
4,0,0,0,0,1,0,1,0,10.090507029862902,5,0,71.6396027782834
8,0,1,0,0,1,215,1,1,14.82306270410209,2,2,100.0
4,0,0,0,0,0,240,5,0,0.3383904840688406,0,0,56.080349928987864
8,0,0,0,0,0,74,1,0,6.224798714841611,3,0,56.3496482888988
9,0,0,0,0,0,221,0,0,12.889311569141945,1,2,75.63776142992009
3,0,1,0,1,0,241,5,0,6.551957468632471,3,0,77.10612360178696
3,0,0,0,0,0,138,3,0,0.1780959184581325,1,1,62.72255847761924
2,1,0,0,0,0,187,0,1,2.4505363223797145,0,1,77.7380051835189
3,1,1,0,0,0,230,0,1,6.567678944562611,5,2,100.0
3,1,0,0,0,0,192,5,1,10.05242312819558,4,2,90.35975581538271
5,0,0,1,1,0,75,5,1,2.523548598933856,5,1,91.57907321441195
5,1,0,0,0,0,3,1,1,6.7758415984457105,3,0,59.65073822202162
2,0,0,0,1,0,24,4,1,0.29054921225960895,4,0,63.48197609774933
6,0,0,0,0,0,199,4,1,7.21475778129103,2,2,93.43413021048501
5,0,0,0,0,0,206,4,1,13.44927469596372,4,0,80.7006068531383
6,0,0,0,0,0,170,1,1,8.991843669701492,5,1,91.25339515020427
1,0,0,0,0,0,93,2,0,6.6657689052848195,2,0,44.1866160155859
5,0,0,0,0,1,167,3,0,2.5176641018454333,0,0,83.56796268018643
9,1,0,0,0,0,95,1,0,3.116036596396024,0,0,60.90535008470198
2,0,0,0,0,0,107,1,1,1.2399982560441787,3,0,65.6791090643623
1,0,1,0,0,0,98,0,1,11.161924549052939,4,2,76.78404312972035
9,1,0,0,1,0,212,4,1,1.2493156358646291,2,2,100.0
9,0,0,0,1,1,94,5,0,5.820837548139605,2,1,97.5502202083603
9,0,0,0,0,0,99,1,0,11.272685933340048,4,1,68.22264754833762
6,0,0,0,1,0,90,2,0,10.721058221261076,5,1,91.24480295737747
8,0,0,0,0,0,43,3,1,8.705229282120596,0,2,69.23700402468789
1,0,0,0,0,0,199,2,1,8.612485238478413,5,2,93.75619753654996
4,0,0,0,0,0,186,1,1,1.445888396349401,0,0,68.22495378108611
1,0,0,0,1,0,127,1,0,2.7062375491419006,2,0,63.883275683806495
8,0,1,0,0,0,22,0,0,8.067692410897441,3,1,61.143007117579394
1,0,0,1,0,0,189,2,0,5.286396891008138,0,2,83.25645953109294
3,0,0,1,0,0,22,0,0,0.3821628062907514,1,1,58.692706387335434
4,0,0,0,0,0,233,5,1,11.992684319899537,2,2,77.78833367131516
8,1,0,0,0,0,185,2,0,9.8418176799017,4,2,100.0
6,0,0,0,0,0,54,4,0,4.954203453369541,4,1,64.4707210995978
7,0,0,0,0,0,160,5,0,1.5632574396563725,5,2,75.80865030577549
8,0,0,0,1,0,76,4,0,8.90889133356632,5,0,68.22938063447619
2,0,0,0,0,1,62,2,0,5.293388571643011,2,0,72.6719669187274
8,0,1,0,0,0,102,0,1,3.9053011214213247,5,1,85.51729453657617
3,0,0,0,0,1,243,4,0,10.849891869940766,5,0,86.37694668829906
7,1,0,0,0,0,59,1,1,4.989435909636593,2,0,71.02501452148881
3,1,1,0,0,0,226,3,0,2.1271225247940007,0,1,84.60569909564073
7,0,0,0,0,0,188,0,1,7.276640842660942,2,0,64.02004168768237
2,1,0,0,1,0,79,5,0,12.444140244917653,2,2,75.16416126247175
6,0,0,0,0,0,203,5,1,12.759915884574447,5,2,88.7773185363722
3,0,0,0,1,0,188,2,0,12.755213155525194,1,1,76.55342665823541
3,0,0,0,0,0,94,5,0,6.3717056070820774,4,1,53.16966429237005
9,0,0,0,0,1,68,3,0,11.884919747467578,5,1,83.84159423673094
7,1,0,0,0,0,113,3,1,12.768438442685355,0,0,65.26320836599734
5,0,0,1,0,0,103,1,0,6.947119331870433,3,0,73.33703249066517
7,0,1,0,0,0,107,5,1,4.849216894913654,0,1,74.51110775886775
9,1,0,0,0,0,88,0,1,10.559271747477846,4,1,79.83956002358077
1,0,0,0,0,0,20,3,0,13.576592158104324,3,0,34.17437462040386
7,0,0,1,0,0,130,0,0,14.585072028355233,2,2,88.85957575558292
6,0,0,0,0,0,175,1,0,4.424349604589616,1,1,74.60173521794276
9,1,1,0,1,1,9,2,0,14.346948736362588,1,0,100.0
1,1,0,0,0,0,86,3,0,7.53930547594165,4,1,56.96572025668503
4,0,0,1,0,0,208,3,1,4.659917094084609,5,0,91.14443189809894
9,0,0,0,0,0,169,3,1,14.827131842330584,4,0,64.37612104530818
4,0,0,0,0,0,226,5,1,13.179338829345275,1,2,75.11999433165737
3,1,0,0,0,1,216,0,0,10.417007180201828,3,2,100.0
9,0,0,1,0,0,193,3,1,13.434639228812431,3,0,88.16035185172906
2,0,0,0,0,0,90,0,0,10.254169303303259,5,2,61.090201475918896
4,1,0,0,0,0,173,5,0,6.662016596787214,0,0,55.82498447703565
6,0,0,0,0,0,136,4,1,14.225938400104676,2,0,63.814170730118875
2,0,0,0,0,0,122,4,1,14.452390397969786,5,0,62.7422222504942
8,0,1,0,0,0,176,0,0,4.781208949617102,3,0,70.97738382014218
8,1,1,1,0,0,3,5,1,5.380490484993626,2,0,79.66520835561603
1,0,1,0,0,0,187,4,0,5.802534567404527,4,2,87.44401615091535
3,0,1,0,0,0,89,1,1,12.349974680586897,3,0,69.13725553670905
9,0,0,0,0,0,95,1,0,11.888070197562225,3,0,56.914473805204274
5,0,0,0,0,0,28,4,0,14.748415060866309,3,1,58.260036297358226
